COMM,ACTS,REG,value
AGR,WND-a,XOE,0.05934911902929163
AGR,WND-a,OPC,0.0027472845582598594
AGR,WND-a,SAS,0.036215351869124654
AGR,WND-a,XLC,0.004073541695047396
AGR,WND-a,ROW,0.1011549198367162
AGR,XEL-a,CHN,0.12240652091883818
AGR,XEL-a,XEA,0.01855058845242221
AGR,XEL-a,EUR,7.9243920823246246
AGR,XEL-a,XOE,0.0741322038405121
AGR,XEL-a,OPC,0.03193953778184133
AGR,XEL-a,SAS,0.03480438892495815
AGR,XEL-a,XLC,0.08702977853642907
AGR,XEL-a,ROW,0.03141880896619122
AGR,SRV-a,CHN,4049.84912284032
AGR,SRV-a,XEA,4158.006755394907
AGR,SRV-a,USA,6787.158048570023
AGR,SRV-a,RUS,1813.6575324339983
AGR,SRV-a,EUR,14035.0898950751
AGR,SRV-a,XOE,3972.5391797605575
AGR,SRV-a,OPC,2649.417116172646
AGR,SRV-a,SAS,536.9364618904897
AGR,SRV-a,XLC,802.9473565440202
AGR,SRV-a,ROW,2341.2414145203425
OXT,AGR-a,CHN,19.81463622691476
OXT,AGR-a,XEA,3.0832826645852784
OXT,AGR-a,USA,58.6178222211883
OXT,AGR-a,RUS,1.3921579670131905
OXT,AGR-a,EUR,840.0688162143623
OXT,AGR-a,XOE,24.706209786923864
OXT,AGR-a,OPC,54.27208084844769
OXT,AGR-a,SAS,3.805032541015452
OXT,AGR-a,XLC,4.703339339778356
OXT,AGR-a,ROW,59.350181755992914
OXT,FRS-a,CHN,3.1267408847954266
OXT,FRS-a,XEA,2.4225789877368973
OXT,FRS-a,RUS,1.561606526374817
OXT,FRS-a,EUR,10.024645426485222
OXT,FRS-a,XOE,1.2665472921216858
OXT,FRS-a,OPC,0.6447847440052783
OXT,FRS-a,SAS,0.7563866478981035
OXT,FRS-a,XLC,0.23538999006606356
OXT,FRS-a,ROW,17.983311484932564
OXT,COA-a,CHN,30.759032845007795
OXT,COA-a,XEA,2.3183936960295397
OXT,COA-a,USA,1.0611906320852158
OXT,COA-a,RUS,4.591001510620116
OXT,COA-a,EUR,15.911683017652988
OXT,COA-a,XOE,4.230474809999578
OXT,COA-a,OPC,0.5494759681468944
OXT,COA-a,SAS,1.0410489278950597
OXT,COA-a,XLC,5.33331900482411
OXT,COA-a,ROW,15.2734035230844
OXT,OIL-a,CHN,42.94997542549701
OXT,OIL-a,XEA,90.44652989816902
OXT,OIL-a,USA,4.40315257389824
OXT,OIL-a,RUS,12.4887056350708
OXT,OIL-a,EUR,41.88127292036586
OXT,OIL-a,XOE,27.600976563058794
OXT,OIL-a,OPC,8.640218285116134
OXT,OIL-a,SAS,10.461582921645226
OXT,OIL-a,XLC,100.77986291880902
OXT,OIL-a,ROW,65.52986966271098
OXT,GAS-a,XEA,336.0225683972517
OXT,GAS-a,USA,3.8692614277018316
OXT,GAS-a,RUS,11.26074594259262
